id,id2,txt
3177,jfla,"As lendas cercam-no, mas J'ffer tem a certeza de que o frasco é real."
3178,jflb,"Os escribas do Lillandril Antigo registram a sua descoberta - sim, o frasco não é de fabricação elfica, apesar do que você possa ler."
3179,jflc,O que sabe sobre este frasco lendário?
3180,jfld,"Foi encontrada, usada e perdida, mas o seu criador é desconhecido."
3181,jfra,A política da Guarda Vermelha escapa-me.
3182,jfrb,"Os Ancestrais aliaram-se ao Império para conquistar o trono, mas quem se senta no alto banco da Sentinela? Não o Barão Volag, estranhamente ausente da vista pública desde a sua vitória."
3183,jfrc,Os Forebears agora dirigem o Stros M'Kai?
3184,jh1a,J'ffer está ao seu serviço.
3185,jh1c,"Olá, caminhante do deserto. Sou Cyrus."
3186,jh2a,E água lá dentro.
3187,jh2c,O céu acima e a areia abaixo.
3188,jh3a,"Falas Ta'arga como um caminhante do deserto, Cyrus. Mas não há necessidade de tal formalidade."
3190,jh4c,"Olá, J'FFER."
3191,jisa,Uma história muito comum nesta cidade. J'ffer lamenta não poder contar com a tua irmã entre os seus amigos.
3192,jisc,"A minha irmã, Iszara, desapareceu. Conheces-a?"
3193,jlga,"Alguns dizem piratas, outros rebeldes. J'ffer sabe muito pouco para julgar."
3194,jlgb,"Dizem que são aliados secretos do falecido príncipe. Se sobreviveram à derrota das Coroas, J'ffer não pode dizer."
3195,jlgc,Já ouviste falar de um grupo chamado Liga Revoltosa?
3196,jnma,Como queiras.
3197,jnmc,Vou ter de pensar nisso.
3198,joqa,"E no seu excesso de zelo por acabar com os inimigos do seu clã, Richton o colocou em brodo."
3199,joqb,"Uma história silenciosa de Hammerfell, forjada em pedra e madeira, agora em cinzas. Os guardas vermelhos falam de fogo de dragão à noite, mas J'ffer ficou em casa e não viu nada."
3200,joqc,O Casco Antigo? O que aconteceu lá?
3201,jpla,"Um interessante quebra-cabeças arquitectónico. A estrutura actual data do início da Era Comum, um design harmonioso, isto é, até o nosso estimado Governador começar as suas renovações."
3202,jplb,As fundações são muito mais antigas e estão ligadas a um labirinto de catacumbas que podem ser anteriores à chegada dos Guardiões Vermelhos a Hammerfell.
3203,jplc,Deve haver outro caminho para entrar no palácio.
3204,jrha,"O teu gosto é patriótico. Uma história para agitar o sangue e acender a alma de qualquer verdadeiro Guarda Vermelha, embora o nosso estimado Governador possa não concordar. J'ffer só pede 20 de ouro."
3205,jrhc,"Quanto por Redguards, seus heróis e sua história?"
3206,jria,"Proclamar-se Corona pode funcionar, mas provavelmente levará a uma morte rápida. Poucos além dos Ancestrais têm acesso ao Palácio."
3207,jric,Há alguma forma de conseguir uma audiência com o Governador?
3208,jsma,"Tiber Septim tem muitos companheiros de clã, de menor reputação do que ele. A cidade dos guardas vermelhos sofre sob um dos menos, o governador provisório Richton."
3209,jsmc,"Stros M'Kai parece ser tranquilo, quase deserto. Foi assim tão dura a ocupação imperial?"
3210,jssa,J'ffer enviou quatro cópias do Lore dos Anões ao Palácio na semana passada.
3211,jssb,"Talvez não seja por acaso que Stros M'Kai, com as maiores ruínas anãs das terras do Cinturão, tenha recebido especial atenção dos membros do poderoso clã Tiber Septim."
3212,jssc,Fazes ideia do que os imperiais procuram?
3213,jsta,Certamente o nosso estimado Governador tem razões para além do sentimento Redguard.
3214,jstb,"Lord Richton mostrou-se indiferente a estas sutilezas em outros assuntos, como o destino do casco antigo."
3215,jstc,"Fiquei surpreso ao ver que a estátua de Hunding ainda estava de pé, tesouro nacional ou não."
3216,jtsa,"- É verdade. E os guardas vermelhos têm uma memória longa, como atesta a estátua no porto."
3217,jtsb,Mas a história adora os construtores de impérios. J'ffer ainda não pode dizer quem escreverá o epitáfio do Septim.
3218,jtsc,A reputação do Tiber Septim parece depender de quem perguntar.
3219,jufa,Aqui só temos a lenda para nos guiar. Dizem que o próprio Grande Mago de Valenwood foi derrotado por um criado armado apenas com uma garrafa.
3220,jufb,"Exagero, sem dúvida, mas ainda assim um núcleo de verdade - um dispositivo anti-magia de não pouca potência."
3221,jufc,Porque é que o frasco é tão valioso?
3222,jwla,Desculpem. J'ffer quase esqueceu que fala com o sem-pênis.
3223,jwlb,"As costas de Tamriel, a noroeste da nossa pátria desértica. A poderosa Tiber Septim pede para ser a mãe de todos eles, incluindo Hammerfell."
3224,jwlc,Terras de vento? Não estou familiarizado com esse termo?
3225,jzz1,Bem-vindo ao J'ffer's.
3226,jzz2,Que a tua sabedoria aumente.
3227,jzz3,Posso ajudá-lo?
3228,jzz4,"Uma folha fina, e mostra-se bem... Mas J'fer não comercializa com isso."
3229,jzz5,"Desculpe, mas não há clientes atrás do balcão."
3230,jzz6,"- Por favor, não. Esta é a minha loja, não é um lugar para gatinhos de cabrão."
3231,kb1c,Desculpe. Talvez possamos falar mais tarde.
3232,kbva,"Uma aposta que perdeu. Como antepassado, apoia a reivindicação de voos para o trono de Hammerfell. Nunca a assumi como infalível."
3233,kbvb,"Mas a guerra já acabou, e o único que se pode fazer é tirar o melhor partido da nova situação, uma filosofia que deveriam adotar mais coroas, na minha opinião."
3234,kbvc,Você não concorda com a decisão do Barão Volag de aliar os antepassados com o Império?
3235,kdla,Pelo que posso dizer. Não se vêem em estruturas M'kai há semanas.
3236,kdlb,"A sua última hora foi voar o navio insignia do governador, um gesto inútil que só levou Rickton a acabar de limpar a sua organização da cidade."
3237,kdlc,Então a liga foi eliminada?
3238,keva,Por favor. Não sou fanático pelo passado. Qualquer um pode ver que o Barão Volag foi usado e depois abandonado pelo Império.
3239,kevb,"Ele esperava ser o rei de Hammerfell, mas quem o viu desde a sua suposta vitória?"
3240,kevc,Chamas a isso vitória do império? E dos que já passaram?
3241,kf2a,"Não, desculpa, não há nada assim na minha loja."
3242,kf2c,Talvez já tenha visto uma caixa prateada em forma de barco? Tem algo que eu estou procurando.
3243,kfba,"Quando chegou, a Liga Inquieta lançou algumas ameaças, mas o Império parece tê-las sob controle."
3244,kfbb,"Anterior e coroa, isso é tudo no passado de todos os modos. Hammerfell faz parte do Império agora. Pelo menos podemos parar de nos matar."
3245,kfbc,"Admiro o seu valor, um antepassado na capital da Coroa."
3246,kfla,Parece fascinante. Adoro histórias de tesouros enterrados.
3247,kflc,"Disseram-me de uma lenda de uma garrafa mágica, supostamente enterrada algures na ilha."
3248,kfoa,"Morreu, na realidade. Ele compra a loja para a sua herança. Suponho que houve algum tipo de incidente no Casco Antigo, onde viviam as coroas mais fanáticas."
3249,kfoc,O Velho Prato... Fugiu para a guerra?
3250,kh10,"Um levantamento sentinela, não? Sou a Krisandra, ouradora de estrofes M'kai. Prazer em conhecê-la."
3251,kh1c,"- Olá, minha senhora. Sou Ciro."
3252,kh20,Ciro. O QUE você precisa?
3253,kh2c,"- Olá, minha senhora."
3254,khnh,Tens muita coragem para vires aqui.
3255,kisc,"Estou à procura da minha irmã, Izara. Conheces-a?"
3256,kisz,"Receio que não. Ainda tenho poucos amigos aqui. Espero que, com o passar do tempo, as coisas voltem ao normal, mas a guerra ainda é muito recente para as pessoas aqui esquecerem que sou um antepassado."
3257,kl1a,"O homem-maninha local. Não é uma má pessoa, não me interpretes mal, mas um pouco louca. Dificilmente o que eu chamaria a base de uma revolução."
3258,kl1c,- O quê? Quem é?
3259,kl2a,"Oh ... não . Não devia cortar, mas não vais contar a ninguém, pois não, Ciro? Parece que ele estava apostando na esquadra do contrabandista e perdeu a antiga medalha de prata da sua mulher."
3260,kl2b,"Ele veio ter comigo, desesperado por ser trocado para não ser enterrado."
3261,kl2c,O que tem a ver Lakene com a guarda do contrabandista?
3262,kl2d,"Eu gostaria de ajudar, mas não podia simplesmente reproduzi-lo a partir da sua descrição. O pobre homem, foi bastante destruído."
3263,km1a,Porque é que eu iria pensar isso? Nunca tinha ouvido falar desta garrafa antes de vir aqui.
3264,km1c,Acho que sei porque é que aqueles soldados estavam a revistar a tua casa. O governador pode pensar que tens parte de um mapa que mostra a localização da garrafa de Lillandril.
3265,km2a,"Não , não ... Mas herdei uma pilha de lixo quando comprei esta loja."
3266,km2b,"Pus tudo na minha gaveta, ao lado da minha casa, mas não tive tempo de olhar para ele. Toma, pega na chave. Se encontrares esta nave, fica com ela. Só me traz problemas."
3267,km2c,Uma peça do mapa está gravada num barco de prata. Faz-lhe lembrar?
3268,kn1a,"Estás a decepcionar-me, CYRUS."
3269,kn1c,- Desculpa. Não preciso de mais entranhas imperiais.
3270,knwa,Chegou há apenas 2 meses. Estou sempre a tentar arranjar as coisas.
3271,knwb,"O antigo proprietário não devia ter limpado este lugar em 20 anos, havia tanto lixo empilhado. Vou tirar a maior parte do meu alforreco do lado só para tirá-lo do meio."
3272,knwc,"Então, és novo aqui?"
3273,koqa,Foi antes de eu chegar. As pessoas aqui contam histórias fantásticas.
3274,koqb,"Pelo que sei, os coronéis queimaram as suas casas ao redor das suas cabeças antes de se renderem depois dos imperiais terem tomado a cidade."
3275,koqc,Sabe o que aconteceu?
3276,koqd,"Alguns achariam admirável, mas eu acho que os guardas vermelhos dão muita importância ao fanatismo."
3277,kria,"A desculpa é exagerada. Ele serviu-o durante a guerra, mas não é um traço que garanta a sua lealdade a uma nova província."
3278,krib,Pergunto-me quanto sabe Tiber Septimium do que o Rickton está a tramar aqui em Hammerfell.
3279,kric,"O que sabe do novo governador provisório, Richton?"
3280,krla,"Sei que soam como qualquer outro, mas eram apenas piratas, usando a guerra civil como cobertura para os seus crimes."
3281,krlc,O que posso dizer da Liga Revoltosa?
3282,krle,Foram uma mancha negra para a causa da coroa desde o início. A destruição da Liga é uma das poucas coisas boas da vitória do Império.
3283,ks10,Ciro! O que aconteceu com aqueles soldados na minha casa?
3284,ks1c,Disseram-me que havia um esconderijo de contrabandistas debaixo da tenda do cartógrafo. Já ouviste falar dela?
3285,ks1k,"- Sim, eu sei. Caverna do contrabandista! - Não! Um nome muito bom para um lugar onde os rapazes locais vão afastar-se das suas mulheres e jogar às cartas."
3286,ks2c,Então achas que não há nada mais sinistro do que isso?
3287,ks2k,"- Está bem. Ouvi rumores de que ele estava ligado à Liga Revoltosa, mas é difícil de levar a sério se um palhaço como o Lakene entrou."
3288,ksda,HMPH! O governador deve esperar que não lhe cause problemas com isso. Que razão teriam para terem os seus soldados a entrarem na minha casa?
3289,ksdb,"Um antepassado leal de todos os homens, um dos seus poucos potenciais aliados na cidade! Não é um bom sinal para o futuro do Império aqui em Hammerfell."
3290,ksdc,Matei vários soldados imperiais que entraram na tua casa. Espero que isso não te cause problemas com o governador.
3291,ksec,É o autor original do Sentinel?
3292,ksek,"O Sentinel está cheio, e quando ouvi falar de um negócio para venda aqui, decidi aproveitar a oportunidade. Até agora, não tive muitos problemas com os habitantes."
3293,ksen,"Sim, eu tinha uma loja lá durante seis anos... Na rua Market, talvez a conheça."
3294,ksmc,Como é que o M'kai estrou sob ocupação imperial?
3295,ksmk,"Ele sofreu muito. O incidente no casco antigo parece ter deixado a cidade em estado de choque. Afinal, a Coroa perdeu a guerra. Não se pode esperar que o superem em meses."
3296,kssa,Pensei que ias tratar disso!
3297,kssb,"Sim, e tu recusaste-te a ajudar-me! MUDASTE de ideias?"
3298,kssc,Você está ciente de que soldados imperiais estão saqueando sua casa?
3299,kssd,"O quê?! CYRUS, pareces ser muito bom com a espada. Embora eu deplore a violência, eu deploro ser roubado ainda mais. Vão detê-los?"
3300,ksxc,Ainda estou a trabalhar neste pequeno problema.
3301,kskc,Não te vão incomodar mais.
3302,ktla,"Os antecedentes não são muito populares por aqui, sabias? Nunca me envolvi muito na política, mas sempre apoiei a causa dos antepassados."
3303,ktlb,"Antes da guerra, tudo isso não importava. Eu tinha muitos amigos que são coroas. Mas agora as coisas são diferentes."
3304,ktlc,Por que os aldeões te fariam problemas?
3305,ktsa,A expansão do império foi feita segundo os méritos dos servos do Imperador.
3306,ktsb,"De acordo com todos os indícios, o governador de Septim em Alto Rock acabou com as rancores dos reis bruxos ali com tato e habilidade."
3307,ktsc,"Tiber Septim, o colosso da nossa geração, novo e autoproclamado Imperador de Tamriel. Qual é a sua opinião?"
3308,ktsd,"O representante do Imperador aqui em Stros M'kai não é do mesmo calibre, e como resultado o Imperador é mal visto."
3309,kwra,"Melhor que Stross M'Kai. Antes de vir aqui, pensava que as histórias que tinha ouvido eram apenas propaganda da Coroa."
3310,kwrb,"As coroas recuperaram a Sentinela antes do Império intervir, mas não foi nada disso."
3311,kwrc,Não volto ao Sentinel desde antes da guerra. Como é que te foi?
3312,kwrd,"Stros M'kai era o centro da resistência da coroa, e suponho que o Império esteja a dar um escudo à cidade."
3313,ky1a,Cuidado!
3314,ky1c,Com muito gosto. Não demorarei mais do que um minuto.
3315,kzz1,"- Sim, senhor."
3316,kzz2,Estás à procura de alguma coisa?
3317,kzz3,"Oh, não. Olá, minha senhora."
3318,kzz4,"Por favor, não entre nas instalações como uma criança de 10 anos."
3319,kzz5,"- Descanse, por favor."
3320,kzz6,"O que é que estás à procura? Abaixo, por favor?"
3321,kzz7,"Você está livre para olhar em volta, mas não para trás do mostrador, por favor."
3322,kyy1,"Desculpe, mas onde eu venho, os cavalheiros não cumprimentam as senhoras com os pénis."
3323,kyy2,Os teus pais não te ensinaram a não ameaçar mulheres desarmadas com memes?
3324,kyy3,Põe isso de lado. Acho isso extremamente ofensivo.
3325,lb1c,Falamos mais tarde.
3326,ldra,"Poder! Antes que percebas, teremos carruagens a vapor e máquinas voadoras. Por alguma razão, todo o Império está interessado nos anões."
3327,ldrb,"Claro, claro, o Príncipe A'tor, Arkay abençoe a sua alma, poderia ter dito que eram perigosos e que devíamos deixar as civilizações mortas em paz, mas, demônios, homem, há progresso a ser feito."
3328,ldrc,O que espera encontrar lá o Império?
3329,lfla,- Espera aí! - Espera lá! Esses anões compensaram a sua falta de magia de outras formas. A magia é a mochila do mundo!
3330,lflb,"Porque construir uma ponte melhor quando um mago pode teletransportar-te para o outro lado? As coisas têm sido as mesmas há milhares de anos, e em breve acabarão."
3331,lflc,Máquinas voadoras? - Estás bem? - Sim.
3332,lfxa,"Se é um anão, a resposta está nas ruínas. E não vou desafiar os homens do Richton lá em cima."
3333,lfxc,E tu és bom com a chave inglesa e sabes muito sobre estes anões. Alguma ideia para arranjar o Observatório?
3335,lg2a,Eu... Eu... Não sei do que estás a falar.
3337,lg4a,"Não tenho comida comigo, desculpa."
3338,lg5a,- O quê?
3340,lg7a,"Oh, estás enfeitiçado. Vais precisar de outro mago para o remediar. Ou esperar que não dure para sempre."
3341,lgla,"Oh, não é mau! Conseguiste! Estou salva! Nunca mais voltarei a essa Guarida, não, senhor!"
